,tid,status,tag,date,title,clean_content
143,28757,求助中,导航,2017-12-28,济南舜泰广场到幸福时光和平路店离线导航 好路不导，专...., 本帖最后由 柒小舟 于 2017-12-28 09:27 编辑   昨天晚上济南舜泰广场到幸福时光和平路店离线导航 好路不导，专导小路。明明有好走的路不导，专门导小胡同，高德这是怎么了？以前开车出门高德是放心的保障，现在开车出门用高德心里一点底都没有，每次都得车机版导航着，在用手机开一个百度地图对比着，要不高德能把人导晕。高德这是非要逼着百度出车机版让大家都用百度吗？以前的高德多好用啊，现在的高德根本没法用啊，真是失望。更新导航以后用了三次，三次都出问题，我也真是醉了
144,28749,求助中,,2017-12-28,长安高德适配版地图数据紧急情况！！！！, 本帖最后由 bks999 于 2017-12-28 01:41 编辑   12月27日，长安官网发布了多车型incall系统升级，伴随其中的高德车机版也从1.6版升级到了2.1版。目前高德官网的长安适配版的地图数据还都是链接的1.0数据，已经造成许多长安用户不能使用。希望高德网站及时与长安沟通，调整所有升级到2.1的车型适配版的地图下载及相关版本说明！！！！！！
145,28699,求助中,导航,2017-12-27,导航不联网没声音,高德导航在不联网的情况下没声音，也不播报路况，红绿灯，限速，&nbsp; &nbsp; 和手机连接有网络的时候就播报所有情况。&nbsp; &nbsp;请问这是怎么回事啊？
146,27984,求助中,,2017-10-23,2.8.1版本的“叮”一声后没声音的问题还是没解决,如题，为什么这么大的bug这久的反馈，还是不修复呢
147,28740,求助中,导航,2017-12-27,关于高德机车版V2.8.2 运行速度问题,以前一直用V1.9版本流畅度还可以，不知道升级到V2.8.2现在的导航CPU能否带的动，流程度怎样，大家给点建议，我内存1G
148,28693,求助中,,2017-12-26,导航不出声音,高德导航在连接手机网络的时候播报路况限速，红绿灯，但是不连接网络使用离线地图的时候就不播报了，是什么情况，有知道的人吗？&nbsp; &nbsp;感激不尽！！！！
149,28747,求助中,,2017-12-27,高德后镜版为什么没有3D地图模式,高德后镜版为什么没有3D地图模式
150,28754,求助中,导航,2017-12-28,请问高德公司什么时候能开发支持横竖屏两种模式切换？,①今年不可能了┏༼ •́ ╭╮ •̀ ༽┓！！！  ②明年有希望吗ɖී؀ීϸ？？？  ③还是2019年后再等等┌∩┐╭˵ಥ o ಥ˵╮┌∩┐？？？  ④还是算了ᕦ( ̿ ﹏ ̿ )ᕤ？？？
151,28745,求助中,用户建议,2017-12-27,2.x.x与 2.8.2 两版应用 能同否共存 ？, 本帖最后由 skysunmonk 于 2017-12-27 21:31 编辑   如题 ，请问 2个版本的 应用 和数据能否共存 ，这样 可以来回切换 ？    一旦 发现 新版有啥问题可以 切换回老版本。    毕竟 他们存在于不同的文件夹下     amapauto9和 amapauto8下     以上&nbsp;&nbsp;谢谢 ~~      
152,21119,已解决,定位,2016-11-1,关于高德地图卫星定位问题的验证。, 本帖最后由 banuidx 于 2016-11-2 09:57 编辑   高德地图车机版2.0和凯立德导航，同一个位置，同一个时间，对两款导航软件的定位和搜星进行对比，有图有真像，高德这次的改版确实做的很好了，唯独这个搜星的老大难问题N久以来都没有解决。                1.jpg (133.94 KB， 下载次数: 0)    下载附件        2016-11-2 09:57 上传                            2.jpg (112.7 KB， 下载次数: 0)    下载附件        2016-11-2 09:57 上传                            3.jpg (135.35 KB， 下载次数: 0)    下载附件        2016-11-2 09:57 上传                                                                        amap_152****6062 获得最佳答案
153,28750,求助中,用户建议,2017-12-28,2.0竖屏车机版地图,我的导航是竖屏，安装2.0版本地图显示的是小字，客服说12月份将有专用的竖屏版地图出来，现在已经到了月底了，什么时候有2.0竖屏车机版地图啊
154,28769,求助中,,2017-12-28,对新版本的一点看法,用了两天，反正只要你联网就好用，你原来设置好的语音，地图配色！就会自动保存下来，没有联网的话语音变会标准语音，配图配色是高亮！亲们上车打开手机热点吧！现在流量也便宜了
155,28738,求助中,适配,2017-12-27,异常,通电，未允许自己启动。运行自己闪退
156,28737,求助中,用户建议,2017-12-27,建议,求个 亮度调节开关，求个程序关闭按钮。
157,28756,求助中,适配,2017-12-28,请问高德公司什么时候能开发支持横竖屏两种模式切换,①今年不可能了┏༼ •́ ╭╮ •̀ ༽┓！！！  ②明年有希望吗ɖී؀ීϸ？？？  ③还是2019年后再等等┌∩┐╭˵ಥ o ಥ˵╮┌∩┐？？？  ④还是算了ᕦ( ̿ ﹏ ̿ )ᕤ？？？
158,28758,求助中,用户建议,2017-12-28,准备让用户一直用试用版本吗？,&nbsp; &nbsp;&nbsp; &nbsp; 一更新就是BETE版本，什么时候能出正式版本？就这样让用户一直当小白鼠吗？
159,28736,求助中,,2017-12-27,关于2.8.2最新版本的路口放大图你们发现比之前的版本变少...,
160,28742,求助中,导航,2017-12-27,2.8.2上机短途实测，完美。,一大早经过2个小时折腾安装好新版本，2G多的数据下载断线十几次，上路实测，在线导航离线导航，在线巡航离线巡航都试过，路口变道限速播报跟上一版差不多，开机定位耗时很久不过总算能找到位置，主路辅路也分的清，路口实景近乎完美，路口放大图准确清晰，路口3百米提示变道语音播报非常精准，界面显示内容丰富，巡航可以显示车速，导航显示前方限速。虽说是个测试版，但是比以往的要好，谢谢程序猿两个月搞出一良心作品，可以加两鸡蛋一条鸡腿。
161,28682,已解决,导航,2017-12-26,车机版在行驶过程中闪退, 本帖最后由 立新zhx 于 2017-12-27 12:08 编辑   我的车载导航大屏的型号如图，在安装完后，在车行驶过程中打开地图，没设定导航路线，单独开着地图行驶过程中频繁闪退，看看如何解决？              IMG_6208.JPG (863.39 KB， 下载次数: 0)    下载附件        6&nbsp;天前 上传                                                                        amap_136****3235A5xmXXuNH 获得最佳答案
162,28713,求助中,地图数据,2017-12-27,海马福美来M5车怎么更新地图，求解决,我的海马福美来M5怎么更新地图，自带的导航，  地图版本；29.0.2010.0001  导航版本；1.1.2010.0031  内核版本；6.2.2010.0096  求解决
163,28700,求助中,导航,2017-12-27,2.8.2是正式版还是beta版？,新上线的2.8.2是正式版还是beta版？
164,28696,求助中,导航,2017-12-27,新版本支不支持竖屏,2.8.2新版本支不支持竖屏导航
165,28677,求助中,图面,2017-12-26,导航时显示车速很难么？？？,最新正式版是什么版本？
166,28725,求助中,地图数据,2017-12-27,关于最新测试版2.8.2的6个问题反馈，尽快解决。,高德今天最新发布：2.8.2 存在以下问题：    1、设置好了3D模式，新导航去一个地方会变成2D模式，得手动调回3D状态  2、80%的路口放大图没有了  3、规划又有一些没有2.8.1稳定了  4、设置成不要声音，等下次打开的时候自动恢复又有播报声音  5、高亮模式白天配色不理想  再牛逼的导航被我一试都能发现问题  我还只是走了40KM路就发现的问题  还没有去走高速   6：卡顿，过渡动画卡顿。  
167,28733,已解决,导航,2017-12-27,新手求助,看到2.8.2版存在问题，谁有老版的下载地址或程序能给个吗                                                            amap_189****1040BP9U1DRWr 获得最佳答案
168,14759,求助中,官方发言,2016-3-31,【新闻】高德与捷豹路虎合作推车载导航 首搭XJ车型, 本帖最后由 运营小主 于 2016-3-31 16:23 编辑   3月23日，高德集团与捷豹路虎中国有限公司在北京举行了一场新闻发布会，在现场宣布推出多屏互动的高端互联网车载导航，在车联网领域开展合作。该款产品将在捷豹2016款XJ车型上首发。                1.jpg (71.35 KB， 下载次数: 0)    下载附件        2016-3-31 16:10 上传                  高德汽车事业部总裁韦东表示：“与捷豹路虎合作推出新产品，不仅体现了高德对于汽车行业趋势变化的准确判断，更体现出我们在汽车+互联网的跨界过程中，有能力将战略和概念落到实处。”    新战略首款落地产品  2015年11月2日，高德面向汽车领域发布了以“导航互联网化”的核心战略，本次多屏互联网导航的正式亮相，也就成为了高德汽车公布新战略后的首个落地产品。  通过互联网连接并提供了基于高德交通大数据的实时路况显示、躲避拥堵路线规划等在线服务。此外，高德的此款高端导航与捷豹原车的四屏“InControl智能驭领（以下简称InControl）”系统深度融合，可在仪表盘、中控台屏幕以及两块后排屏幕中分别独立提供导航信息或位置查询服务，后排乘员更可直接将导航地点一键发送到司机面向的仪表盘和中控屏幕。  InControl是捷豹路虎研发的一套集成车载服务与移动应用的互联系统，可通过车载Wi-Fi实现众多改善驾驶体验的服务。“捷豹XJ是首款采用这项全新先进车载技术的车型。”捷豹路虎大中华区产品与战略执行副总裁睿侨森介绍，InControl配置了英特尔的四核处理器、60GB的固态硬盘以及新一代以太网络，能够处理大量数据。  据悉，作为InControl系统的重要组成部分，高德多屏互联网导航未来将搭载在捷豹及路虎品牌旗下更多车型上。睿侨森表示，捷豹路虎始终把客户需求放在最重要的位置，并不断研发和应用新的技术，以应对用户需求的变化，使他们的生活变得更便捷、舒适和智能互联。“InControl系统拥有当下最完美的地图功能，我们很高兴能和高德共同研发这样一款产品。”    “随着汽车+互联网的跨界融合，使得汽车从单纯提供出行功能的工具，逐步向提供场景化服务的平台过渡。而无论是多媒体功能、驾驶辅助系统还是自动驾驶，其本质都是场景化服务的体现。”韦东认为，互联网为汽车业带来了很多变化，能否积极拥抱变化，既是一种心态，也需要方方面面的能力。“具体而言，就是发现趋势的能力、技术研发的能力，以及跨界合作的能力。”
